_id,NAME,LONGITUDE,LATITUDE,NEIGHBORHOOD_NAME,COUNTY_NAME
2784,İkbal-1 Parkı,29.1280558676120016,41.0101916760549017,ÇAMLIK,ÜMRANİYE
2785,Mevlana Parkı,28.8857216234704985,41.1825739546860987,GÖKTÜRK MERKEZ,EYÜPSULTAN
2786,Kocatepe Parkı,29.1184756173322015,41.0519957852046034,İNKILAP,ÜMRANİYE
2787,Şehit Erdal Engin Parkı,29.1991158848241987,40.9179508435604973,SOĞANLIK YENİ,KARTAL
2788,Sümbül Sok. 2 Parkı,29.0172999362984996,41.0862679392036014,LEVENT,BEŞİKTAŞ
2789,Fulyalı Parkı,29.0181474105448984,41.0850863394300987,LEVENT,BEŞİKTAŞ
2790,Gazanfer Pala Parkı,28.0408817652098996,41.0471082414533015,GÜMÜŞYAKA,SİLİVRİ
2791,Uluslararası Barış Parkı,28.9199604115639985,40.990105992364299,KAZLIÇEŞME,ZEYTİNBURNU
2792,Yeşiltepe Parkı,28.6725978595235986,41.0678366990007007,BAHÇEŞEHİR 2. KISIM,BAŞAKŞEHİR
2793,Şehit Fatih Efiloğlu Parkı,29.272799027516399,40.9942562309634013,MİMAR SİNAN,SULTANBEYLİ
2794,Muhtar İrfan Çaker Parkı,29.0760943602870015,41.0781573976027019,GÖZTEPE,BEYKOZ
2795,Engelliler Parkı,28.7466025425056984,41.1831138404189971,ANADOLU,ARNAVUTKÖY
2796,Mürsel Sokak Parkı,28.6525596987311992,41.1142307143733987,DELİKLİKAYA,ARNAVUTKÖY
2797,Park,29.1073867440705989,41.0507556084778003,TOPAĞACI,ÜMRANİYE
2798,Şehitler Parkı,29.0959170267999987,41.0343428692817014,ELMALIKENT,ÜMRANİYE
2799,Fevzi Çakmak Parkı,29.1691926652645002,41.0069369719208012,ESENŞEHİR,ÜMRANİYE
2800,Necmettin Öztürk Parkı,29.0242105769124983,41.0267014846935965,SELAMİ ALİ,ÜSKÜDAR
2801,Seyrantepe Parkı,29.0928005200864988,41.048505994139397,DUMLUPINAR,ÜMRANİYE
2802,Karacaoğlan Parkı,29.1040132154972007,41.0434653524889015,KAZIM KARABEKİR,ÜMRANİYE
2803,Lale Parkı,29.2160959388354016,40.9230596584810016,GÜMÜŞPINAR,KARTAL
2804,Nergis Parkı,29.1869935436847001,40.8915521485248021,KARLIKTEPE,KARTAL
2805,Mercan Parkı,29.1849387964645999,40.9055322267638033,ESENTEPE,KARTAL
2806,Melek Parkı,29.1890999061585994,40.9196448055640971,SOĞANLIK YENİ,KARTAL
2807,Bulgaristan Varna Parkı,29.1934397304900983,40.8945977393321982,KARLIKTEPE,KARTAL
2808,Anafartalar Parkı,29.1754759003984994,40.9105925400830017,CEVİZLİ,KARTAL
2809,Ormancılar Sitesi Çocuk Parkı,29.0721680573393009,41.1007819701776,KANLICA,BEYKOZ
2810,Ayhan Songar Parkı,29.1657211327987014,40.9155331882935016,CEVİZLİ,KARTAL
2811,Güvercintepe Parkı,28.7511660054889013,41.0732414522699969,GÜVERCİNTEPE,BAŞAKŞEHİR
2812,Abdullah Horuz Parkı,29.1542195811172,40.9094967390630018,ORHANTEPE,KARTAL
2813,Necip Fazıl Kısakürek Parkı,29.1601145795712,40.9117725078096015,ORHANTEPE,KARTAL
2814,Orkide Parkı,29.2263211697477985,40.9108787856350986,HÜRRİYET,KARTAL
2815,Atatürk Parkı,29.2126761315448995,40.8943577128971967,YUNUS,KARTAL
2816,Yonca Parkı,29.024683326004201,41.0811692044552004,AKAT,BEŞİKTAŞ
2817,Sanatçılar Parkı,29.0297761419254989,41.082809123955002,AKAT,BEŞİKTAŞ
2818,Sevgi Parkı,29.1043895313545988,41.0217862078001971,İSTİKLAL,ÜMRANİYE
2819,Evren Mevkii Park,28.657848160728701,41.0645096942687999,ORHAN GAZİ,ESENYURT
2820,Atlas Parkı,29.104052713868299,41.0242744563000983,İSTİKLAL,ÜMRANİYE
2821,Bilal Yazkurt Parkı,28.6696239250630001,41.0323550978483027,PINAR,ESENYURT
2822,Akşemsettin Parkı,29.1024468976630004,41.0119918823280969,ATAKENT,ÜMRANİYE
2823,Sultanbeyli Necip Fazıl Mah. Semt Parkı,29.2760085584092984,40.9417927431193007,NECİP FAZIL,SULTANBEYLİ
2824,Muhtarlık Parkı,29.1047832856345003,41.0168721487272023,ATAKENT,ÜMRANİYE
2825,Tevhir Sok. Parkı,29.3047789856214997,40.9464664899011979,AKŞEMSETTİN,SULTANBEYLİ
2826,Arif Nihat Asya Parkı,29.1075667574924992,41.0179700580116986,ATAKENT,ÜMRANİYE
2827,Şehit Dursun Kaya Parkı,29.1916192354354003,40.898869047400602,KARLIKTEPE,KARTAL
2828,Pazarcık Parkı,29.1132389955961983,41.0205294789206008,ATAKENT,ÜMRANİYE
2829,Şehit Selahettin Parkı,29.1994727012815005,40.9155623903969001,SOĞANLIK YENİ,KARTAL
2830,Akdeniz Parkı,29.1058676760830011,41.0104069717990996,ARMAĞANEVLER,ÜMRANİYE
2831,Ceyhan Parkı,29.2193173929357997,40.9159947345965023,YAKACIK ÇARŞI,KARTAL
2832,Mehmet Sekmen Parkı,29.1914695788502989,40.9064185144170978,ESENTEPE,KARTAL
2833,Aşık Sümmani Parkı,29.1196112876625008,41.0195965524745034,ARMAĞANEVLER,ÜMRANİYE
2834,Şehit Zafer Korkmaz Parkı,29.2489707254533009,41.0201344349666996,YUNUS EMRE,SANCAKTEPE
2835,Sarıbekir Çocuk Parkı,28.2577178196182004,41.0730854317560983,ALİBEY,SİLİVRİ
2836,Mehmet Akif Ersoy Park,29.226928706470801,41.011572443643999,ATATÜRK,SANCAKTEPE
2837,Park,28.2421650465252014,41.087888285278197,MİMAR SİNAN,SİLİVRİ
2838,Şehit Bayram Okçu Parkı,29.2456580410966005,40.9905477916162013,OSMANGAZİ,SANCAKTEPE
2839,Park,28.3319850403164999,41.0908023252021977,KAVAKLI İSTİKLAL,SİLİVRİ
2840,Menekşe Parkı,29.2246859671381003,40.9672889465928023,AKPINAR,SANCAKTEPE
2841,Fenerbahçe Parkı,29.2168929081631994,40.9513692943234986,FATİH,SANCAKTEPE
2842,Çocuk Park,29.1269770378225985,40.9993405218451983,TATLISU,ÜMRANİYE
2843,Sevgi Parkı,29.2900890979853017,40.9410471695570024,ORHANGAZİ,SULTANBEYLİ
2844,Şehit Er Murat Öndin Park,29.0918421474836997,41.1056228136755024,ÇUBUKLU,BEYKOZ
2845,Park,29.2056198119759003,41.1101629568605986,POLONEZKÖY,BEYKOZ
2846,Şehit Ersin Güner Parkı,29.0798921140025008,41.0874304846493033,KAVACIK,BEYKOZ
2847,Çubuklu İskelesi Parkı,29.0805897508525,41.107165847289501,ÇUBUKLU,BEYKOZ
2848,Barış Parkı,28.0101054206865996,41.0995859013684992,DEĞİRMENKÖY İSMETPAŞA,SİLİVRİ
2849,Park,28.6980057782137017,41.0063939543245013,SAADETDERE,ESENYURT
2850,Alkılıç Parkı,29.0931199530077009,41.0240595216493986,ATATÜRK,ÜMRANİYE
2851,Papatya Parkı,28.6612758313054989,41.0217585977528003,MEHTERÇEŞME,ESENYURT
2852,Çalıbaba Parkı,29.0953353457007999,41.0240452305748988,ATATÜRK,ÜMRANİYE
2853,Sarmaşık Park,28.676921315130901,41.0441625453263015,ARDIÇLI,ESENYURT
2854,Veysel Karani Parkı,29.2406216292234014,40.9621603567458976,VEYSEL KARANİ,SANCAKTEPE
2855,Park,28.8375169708975996,40.9594203545459976,YEŞİLKÖY,BAKIRKÖY
2856,Ahmet Arif Parkı,29.2178399857554005,41.0046254670652033,KEMAL TÜRKLER,SANCAKTEPE
2857,Selim- Kerim Altınok Kardeşler Parkı,28.8739316316050001,40.9971500663175021,KARTALTEPE,BAKIRKÖY
2858,Mehmet Akif Ersoy Parkı,29.2142319982375014,40.9794476464859017,EYÜP SULTAN,SANCAKTEPE
2859,Kahraman Bapçum Parkı,28.8625025445629007,41.0098818491622978,BAHÇELİEVLER,BAHÇELİEVLER
2860,Alparslan Parkı,29.2866948122278004,40.9405224787545023,ORHANGAZİ,SULTANBEYLİ
2861,Terkos Parkı,28.6756178694338999,41.3064461835761989,TERKOS,ARNAVUTKÖY
2862,Tepeüstü Parkı,29.2744303179221994,40.9447427260201025,YAVUZ SELİM,SULTANBEYLİ
2863,Hanımeli Parkı,28.6812730902003992,41.3061462131282013,TERKOS,ARNAVUTKÖY
2864,Çamlıbahçe Çocuk Parkı,29.0862534799805985,41.1465106944422985,ORTAÇEŞME,BEYKOZ
2865,Turgut Özal Parkı,28.7478336480705003,41.1955409460726969,İSLAMBEY,ARNAVUTKÖY
2866,Koca Yusuf Parkı,28.6111427149146991,41.1576454659600017,HASTANE,ARNAVUTKÖY
2867,Yavuz Selim Parkı,28.7409466338307986,41.2009598094442993,YAVUZ SELİM,ARNAVUTKÖY
2868,Kaptanlar Parkı,29.0795298748921986,41.0938830039694025,KAVACIK,BEYKOZ
2869,Şehit Polis İlhani Çetindere,28.7356737585147002,41.2115788678548967,YAVUZ SELİM,ARNAVUTKÖY
2870,Beykoz Engelliler Merkez Parkı,29.0980192292631017,41.0969546450744971,RÜZGARLIBAHÇE,BEYKOZ
2871,Park,29.0047580410567996,41.0503594553026971,ABBASAĞA,BEŞİKTAŞ
2872,Çavuşbaşı Fatih Mah. Göztepe Parkı,29.1109194681242016,41.0927795526254016,FATİH,BEYKOZ
2873,Düğmeciler Parkı,28.9230875524971012,41.0457183014458025,DÜĞMECİLER,EYÜPSULTAN
2874,Kurtköy Yeşim Sok Parkı,29.2942744338155983,40.9187297387757027,KURTKÖY,PENDİK
2875,Yunus Emre Parkı,29.0857419449195014,41.0010475787281976,ESATPAŞA,ATAŞEHİR
2876,Park,28.2784026993872999,41.0750580488234007,YENİ,SİLİVRİ
2877,Camcılar Parkı,29.0984717260331998,41.1188063976863987,İNCİRKÖY,BEYKOZ
2878,Park,28.2258996619594988,41.0796559171591014,MİMAR SİNAN,SİLİVRİ
2879,Akasya Parkı,28.4615222771666012,41.1406451342388024,FERHATPAŞA,ÇATALCA
2880,Yazlıkköy Park,28.5194321825049997,41.2930205320086969,YAZLIK,ÇATALCA
2881,Kızılcaali KöyüPark,28.5602969580971013,41.235764349422297,KIZILCAALİ,ÇATALCA
2882,Yunus Emre Parkı,28.6498323238184014,41.0281080471270982,HÜRRİYET,ESENYURT
2883,Örcünlü Park-2,28.5241675813246012,41.2242531656453011,ÖRCÜNLÜ,ÇATALCA
2884,Kazım Karabekir Parkı,28.6980826843937997,41.005678575277301,TURGUT ÖZAL,ESENYURT
2885,Park,29.8246377966314995,41.1069180196133033,İSAKÖY,ŞİLE
2886,Hasanbey Parkı,28.6446225693085985,41.0409413999128034,OSMANGAZİ,ESENYURT
2887,Tayfun Topçu Parkı,28.4678491677017007,41.1427717928904002,FERHATPAŞA,ÇATALCA
2888,Şehit Metin Uzun Parkı,28.8592676372709001,41.0053290995518012,BAHÇELİEVLER,BAHÇELİEVLER
2889,Örnektepe Parkı,28.9573269699881983,41.0571178503897016,MEHMET AKİF ERSOY,KAĞITHANE
2890,Milli Egemenlik Parkı,28.8512072968618014,41.000385702074901,ŞİRİNEVLER,BAHÇELİEVLER
2891,F. Laika Süzer Parkı,28.9693885088802006,41.0816262216085022,MERKEZ,KAĞITHANE
2892,Şelale Parkı,28.9669384047058003,41.0836247959177001,MERKEZ,KAĞITHANE
2893,Havuzlar Parkı,28.9679060137200004,41.0881246067861028,MERKEZ,KAĞITHANE
2894,Galatasaraylılar Parkı,29.319705880977601,40.823194061392897,İSTASYON,TUZLA
2895,Talip Parkı,28.9694544323202017,41.0941877574421,HAMİDİYE,KAĞITHANE
2896,İshakpaşa Parkı,29.3792900031767985,40.9032740882565022,ORTA,TUZLA
2897,Miraç Parkı,28.9914262728688996,41.0922632033845971,ŞİRİNTEPE,KAĞITHANE
2898,Kültür Parkı,29.3518413703022993,40.9003285007672019,ORHANLI,TUZLA
2899,Sarmaşık Parkı,28.9870339362974008,41.0798357241498024,HARMANTEPE,KAĞITHANE
2900,Malazgirt Parkı,28.740384459642101,41.182449412232998,ARNAVUTKÖY MERKEZ,ARNAVUTKÖY
2901,M. Fevzi Çakmak Trafik Eğitim Parkı,28.7168103772503009,41.2076016260703,MAREŞAL FEVZİ ÇAKMAK,ARNAVUTKÖY
2902,Sazlıbosna Parkı,28.6724690103975988,41.1528530247151991,SAZLIBOSNA,ARNAVUTKÖY
2903,19 Mayıs Parkı,28.8026605023677007,41.0479602948026994,ATATÜRK,KÜÇÜKÇEKMECE
2904,Mustafa Yeşil Parkı,28.7091041189747997,41.1950627431538976,TAŞOLUK,ARNAVUTKÖY
2905,Şehit Oktay Demiryürek Parkı,28.8214377313621988,41.0078234420623033,YENİBOSNA MERKEZ,BAHÇELİEVLER
2906,Park,29.0280446720698002,41.0211063725058978,MURATREİS,ÜSKÜDAR
2907,Hürriyet Parkı,28.607655885916401,41.1293001541677015,YEŞİLBAYIR,ARNAVUTKÖY
2908,Begonya Parkı,28.6979619248951998,41.0030996408002011,TURGUT ÖZAL,ESENYURT
2909,Park,28.6909296295557006,41.0072793275721992,NAMIK KEMAL,ESENYURT
2910,Haznedar Şafak Parkı,28.8697423086224987,41.0097159565739986,HAZNEDAR,GÜNGÖREN
2911,Mehmet Kültür Parkı,29.2422311391599017,40.8802682162734996,DOĞU,PENDİK
2912,Zeynep Kamil Parkı,29.0250244233364008,41.0158558537965021,ZEYNEP KAMİL,ÜSKÜDAR
2913,Dumlupınar Parkı,29.2541711187151989,40.8881577532044034,DUMLUPINAR,PENDİK
2914,Servili Parkı,29.0234747985993984,41.013707200279697,ZEYNEP KAMİL,ÜSKÜDAR
2915,Havacı Muzaffer Erdönmez Parkı,28.8199142939882016,40.9611300159379965,YEŞİLKÖY,BAKIRKÖY
2916,Erenler Parkı,29.0766063584773988,41.0292669325612991,FERAH,ÜSKÜDAR
2917,Kıvırcık Sok. Çocuk Parkı,28.8794774124264997,41.0206656281025985,SANAYİ,GÜNGÖREN
2918,Nebileşen Çocuk Parkı ve Spor Bahçesi,28.4329966319136993,41.0393468446500975,KAMİLOBA,BÜYÜKÇEKMECE
2919,Şifa Yokuşu Parkı,28.9263888178752993,41.042706597216899,DÜĞMECİLER,EYÜPSULTAN
2920,Çocuk Parkı,28.4485230914150016,41.0363113665291976,KAMİLOBA,BÜYÜKÇEKMECE
2921,Şehit Yusuf Beyaztaş Parkı,29.0746224042778003,41.0330237205261028,FERAH,ÜSKÜDAR
2922,Galip Özger Parkı,28.9275639951076009,41.0454597161291019,DÜĞMECİLER,EYÜPSULTAN
2923,Bıçakçı Çıkmazı Parkı,28.9273400380751013,41.0464047949667972,DÜĞMECİLER,EYÜPSULTAN
2924,Fahrettin Kerim Gökay Parkı,29.0450349564004995,41.0206802666382018,ALTUNİZADE,ÜSKÜDAR
2925,Manolya Parkı,29.0350792908506996,41.0060791997626026,KOŞUYOLU,KADIKÖY
2926,Mehmet Akif Parkı,29.0860911180829014,41.0002346775863984,ESATPAŞA,ATAŞEHİR
2927,Park,28.5468772356111984,41.0377707756633967,HÜRRİYET,BÜYÜKÇEKMECE
2928,Ormanlı Parkı,28.4527386738915986,41.3904028676184979,ORMANLI,ÇATALCA
2929,Çocuk Parkı,28.5418694290570016,41.0106715337417995,EKİNOBA,BÜYÜKÇEKMECE
2930,Kestanelik Köyü Parkı,28.4957714160902995,41.2303754019722035,KESTANELİK,ÇATALCA
2931,Bakla Parkı,29.1262262519528008,41.0063698495695022,ÇAMLIK,ÜMRANİYE
2932,Ethem Arslan Çocuk Parkı,28.4445090759572992,41.2014242497061005,GÖKÇEALİ,ÇATALCA
2933,Park,28.9533714697139004,41.0457825780987022,PİRİPAŞA,BEYOĞLU
2934,23 Nisan Egemenlik Parkı,29.853130016323,41.1380840530226024,AĞVA MERKEZ,ŞİLE
2935,Çocuk Parkı,28.6751822777126009,41.0010060491483017,YAKUPLU,BEYLİKDÜZÜ
2936,Üzüm Sok. Parkı,29.6254555889763012,41.1703235442571014,BALİBEY,ŞİLE
2937,Hezarfen Ahmet Çelebi Parkı,29.0395187224617999,41.1027823560707972,REŞİTPAŞA,SARIYER
2938,Yakuplu Çeşmeli Parkı,29.8409146970135986,41.1319478080783014,AĞVA MERKEZ,ŞİLE
2939,Çocuk Parkı,28.8654086854634002,41.1445275049727996,YAYLA,SULTANGAZİ
2940,Çocuk Parkı,28.7993919164619001,41.0339471136354987,HALKALI MERKEZ,KÜÇÜKÇEKMECE
2941,Çocuk Parkı,28.3717732356952013,41.0538239288946016,SELİMPAŞA,SİLİVRİ
2942,Çocuk Parkı,28.3647555708744008,41.0537324388188978,SELİMPAŞA,SİLİVRİ
2943,Çocuk Parkı,28.2587718074716996,41.0694995282906987,CUMHURİYET,SİLİVRİ
2944,Mehmet Ali Aybar Parkı,28.6964662279897986,41.0244980699371027,YUNUS EMRE,ESENYURT
2945,Çocuk Parkı,28.0808941189317984,41.0811507693800024,ÇANTA BALABAN,SİLİVRİ
2946,Çocuk Parkı,28.0786651787636998,41.0675497806915004,ÇANTA BALABAN,SİLİVRİ
2947,Park,28.006127807659901,41.0953652949957018,DEĞİRMENKÖY FEVZİPAŞA,SİLİVRİ
2948,Çocuk Parkı,29.0408018185834003,41.1143464009563999,POLİGON,SARIYER
2949,Doğu Parkı,29.2483128031929986,40.875880835613998,DOĞU,PENDİK
2950,Çocuk Parkı,29.2828377518589988,40.8972788928384006,RAMAZANOĞLU,PENDİK
2951,Çinili Parkı,29.0295094094802018,41.0231681756584976,MURATREİS,ÜSKÜDAR
2952,Kamuran Kumluoğlu Parkı,29.1380277986806995,40.9184193112645005,YALI,MALTEPE
2953,Libadiye Parkı,29.0738637522986991,41.0073491814279976,CUMHURİYET,ÜSKÜDAR
2954,Ümit Parkı,29.142115872163,40.9252210009883015,BAĞLARBAŞI,MALTEPE
2955,Gazenfer Bilge Sok. Parkı,29.2315694704560016,40.899756036079097,HÜRRİYET,KARTAL
2956,Satı Kadın Parkı,29.2304643825718991,41.0290957845853015,TAŞDELEN,ÇEKMEKÖY
2957,Ayazma Cad. Parkı,29.1793406034555005,41.0365997220558967,MERKEZ,ÇEKMEKÖY
2958,Mecidiye Parkı,29.1897319743209991,41.0264011509153974,HAMİDİYE,ÇEKMEKÖY
2959,Çatalçeşme Parkı,29.2432855022059996,41.0532931708914006,ÇATALMEŞE,ÇEKMEKÖY
2960,Anıl Parkı,29.1877731133672,41.0243590296134002,HAMİDİYE,ÇEKMEKÖY
2961,Küçükkoru Parkı,29.1791659568838,41.0402389236947016,MERKEZ,ÇEKMEKÖY
2962,Ertuvam Parkı,29.0882386709218004,41.0144599828293011,ESENEVLER,ÜMRANİYE
2963,Ortadere Parkı,29.0639760606147988,41.051142998379099,ÇENGELKÖY,ÜSKÜDAR
2964,Park,29.125795836878801,40.9655083441655989,FINDIKLI,MALTEPE
2965,Hancıoğlu Park,29.1346002387072005,40.9695389923560001,FINDIKLI,MALTEPE
2966,Park,28.4610953175711003,41.0295148109201975,KUMBURGAZ,BÜYÜKÇEKMECE
2967,Mustafa Karaoğlu Parkı,29.1922600885898014,40.9179209957660035,SOĞANLIK YENİ,KARTAL
2968,Aydın Demir Parkı,29.0424607798258982,41.0201968339695,ALTUNİZADE,ÜSKÜDAR
2969,Emek Parkı,29.0587483852316986,41.0583452502770996,KULELİ,ÜSKÜDAR
2970,Park,28.5612578649874003,41.0152294272452025,MİMAR SİNAN,BÜYÜKÇEKMECE
2971,Ufuk Sok. Parkı,29.1762457606669017,40.9029479106335998,ATALAR,KARTAL
2972,Park,28.5625302814312008,41.0160354694636027,MİMAR SİNAN,BÜYÜKÇEKMECE
2973,Park,29.1413301745789006,40.9253374191436023,BAĞLARBAŞI,MALTEPE
2974,Park,29.1914842899772005,41.0021727813419972,EMEK,SANCAKTEPE
2975,Tımur Sok. Parkı,29.1178359912557987,40.933947706436399,FEYZULLAH,MALTEPE
2976,Sani Malaz Parkı,29.1178812010067993,40.9387910994313984,İDEALTEPE,MALTEPE
2977,Çocuk Parkı,28.9665362345018984,41.0472388080986974,PİYALEPAŞA,BEYOĞLU
2978,Şehit Er Erdal Yulalı Parkı,29.1692610114920008,40.9818211539622013,FERHATPAŞA,ATAŞEHİR
2979,Çocuk Parkı,28.6417953851055991,41.0074086830513025,CUMHURİYET,BEYLİKDÜZÜ
2980,Gülçıkmazı Sok. Parkı,29.1589954449773003,40.924195403011403,ESENKENT,MALTEPE
2981,Park,28.6402201829288998,41.0079554829368007,CUMHURİYET,BEYLİKDÜZÜ
2982,Park,29.0346741330742013,41.243956326771503,KUMKÖY (KİLYOS),SARIYER
2983,Çocuk Parkı,29.0667245873813016,41.0266487738918997,KISIKLI,ÜSKÜDAR
2984,Çocuk Parkı,28.3769507054191017,41.0559311799407993,SELİMPAŞA,SİLİVRİ
2985,Yaşar Doğu Parkı,29.1755869535756993,41.0279792576243025,MİMAR SİNAN,ÇEKMEKÖY
2986,Kartal Meydanı Parkı,29.1867641116180998,40.8876376781091011,KORDONBOYU,KARTAL
2987,Park,29.6311693095777002,41.1730405212380006,BALİBEY,ŞİLE
2988,Fevzi Çakmak Parkı,28.9021389385751988,41.0723037978104983,FEVZİ ÇAKMAK,GAZİOSMANPAŞA
2989,Abdullah Cömert Parkı,28.878919798559199,40.9874323596588965,KARTALTEPE,BAKIRKÖY
2990,Germeyan Parkı,28.7965458842879016,40.9734742442224018,ŞENLİKKÖY,BAKIRKÖY
2991,Şehit Ahmet Yasin Parkı,28.8808809957211992,41.1011086761935971,ESENTEPE,SULTANGAZİ
2992,Ortanca Parkı,28.9233088745668994,41.0764653415794001,YEŞİLPINAR,EYÜPSULTAN
2993,Çamlık Parkı,28.9246995212977005,41.0761782259339014,YEŞİLPINAR,EYÜPSULTAN
2994,Şehit Bayram Kımıl Parkı,28.9177213237933017,41.0815845635607033,YEŞİLPINAR,EYÜPSULTAN
2995,Bülbül Yuvası Parkı,28.9303660622498988,41.0533006415423003,MERKEZ,EYÜPSULTAN
2996,Dr. Mimar Kadir Topbaş Parkı,28.6591559280882002,41.0358627685746029,BATTALGAZİ,ESENYURT
2997,Canan Sok. Parkı,28.9144431327897991,41.1595768139678029,MİMAR SİNAN,EYÜPSULTAN
2998,Kültür Parkı,28.9177295013177016,41.1550480208014022,MİMAR SİNAN,EYÜPSULTAN
2999,Güneş-1 Parkı,28.9210824561744992,41.0876813787656019,AKŞEMSETTİN,EYÜPSULTAN
3000,Köyiçi Dinlenme Alanı,28.8746947316846985,41.0249323772914991,MERKEZ,GÜNGÖREN
3001,Çocuk Parkı,28.5976594529840007,40.9909539660990987,GÜRPINAR,BEYLİKDÜZÜ
3002,Şehit Alaattin Buluç Parkı,29.149724936845999,40.9210073315879015,CEVİZLİ,MALTEPE
3003,Çocuk Parkı,28.1684054608330001,41.1595754247464001,SEYMEN,SİLİVRİ
3004,Gökçe Sok. Parkı,29.1892883341533995,40.9032995807530995,ESENTEPE,KARTAL
3005,Çocuk Parkı,28.7790999144986017,40.978959979665099,BASINKÖY,BAKIRKÖY
3006,Çocuk Parkı,28.0809540026098006,41.0776006138315992,ÇANTA BALABAN,SİLİVRİ
3007,Çocuk Parkı,28.702058307849601,41.0033396199358009,MUSTAFA KEMALPAŞA,AVCILAR
3008,Sakızağacı Parkı,28.8845633796906007,40.9786148849080973,SAKIZAĞACI,BAKIRKÖY
3009,Nadir Nadi Parkı,29.0448285018469008,41.1493852630808021,KİREÇBURNU,SARIYER
3010,80. Yıl Parkı,28.7993310414169983,41.0279563647598025,İNÖNÜ,KÜÇÜKÇEKMECE
3011,Park,29.2903116387104987,40.9513501215771996,HAMİDİYE,SULTANBEYLİ
3012,Şehitler Parkı,28.7927475093164986,40.9920878932371977,GÜLTEPE,KÜÇÜKÇEKMECE
3013,Şehit Yılmaz Özdemir Parkı,28.7848748250645983,41.0441366796379015,ATAKENT,KÜÇÜKÇEKMECE
3014,Çocuk Parkı,28.9870288496827015,41.0868063339674023,YAHYA KEMAL,KAĞITHANE
3015,Cem Botanik Serası,29.1526161749843986,41.0983754108020989,ÇENGELDERE,BEYKOZ
3016,Atalar Tren İstasyonu Parkı,29.1694003359678007,40.8989541040532032,ATALAR,KARTAL
3017,Enes Parkı,29.1695591584505998,40.9017844429139998,ATALAR,KARTAL
3018,Dragos Botanik Parkı,29.2077803237134006,40.8907650404330028,YUNUS,KARTAL
3019,Kadıköy Belediye Başkanlığı Türk Kadınlar Birliği Parkı,29.0320758463408986,40.9962424448613021,ACIBADEM,KADIKÖY
3020,Muammer Taşkale Parkı,28.8266096260885014,41.019732953762599,YENİBOSNA MERKEZ,BAHÇELİEVLER
3021,Remzi Çakar Parkı,29.1991912738861998,41.0039128047469035,EMEK,SANCAKTEPE
3022,Çimen Parkı,29.1019843536741014,41.0179834989136012,İSTİKLAL,ÜMRANİYE
3023,Şehit Kadir Yıldırım Parkı,29.0737016518807998,40.9575836095661003,SUADİYE,KADIKÖY
3024,Hamit Yıldırım Parkı,29.1774949465935016,40.9040320887463977,ATALAR,KARTAL
3025,Uzungöl Parkı,29.2470025056036995,41.0031218553273007,MERVE,SANCAKTEPE
3026,Şerafettin Özer Parkı,29.1608406592545002,40.9020445374636026,ORHANTEPE,KARTAL
3027,Şehit Cengiz Erdoğan Parkı,29.097246351261699,41.1200312735435034,İNCİRKÖY,BEYKOZ
3028,Karayel Sok. Parkı,28.9308709256522008,41.0426683375741987,NİŞANCI,EYÜPSULTAN
3029,Şehit J. Kom. Er Yasin Yılmaz Parkı,29.0906672201205012,41.110665815007799,ÇİĞDEM,BEYKOZ
3030,10 Nolu Park,28.6950626463269991,41.0698711919255999,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
3031,Erkan Ömerbeyoğlu Parkı,29.1204968578492007,41.0181314117179028,ARMAĞANEVLER,ÜMRANİYE
3032,Park,29.2674294530716992,40.9561808567946031,MEHMET AKİF,SULTANBEYLİ
3033,Fatih S. Mehmet Parkı,29.2178180274915995,40.9337878731436007,UĞUR MUMCU,KARTAL
3034,Vahap Balçın Parkı,28.9285255409717017,41.0781500710767986,KARADOLAP,EYÜPSULTAN
3035,Tantavi Parkı,29.0842605215125012,41.0265796723926996,TANTAVİ,ÜMRANİYE
3036,Kartal Sahil Dolgu Alanı (Kartal Meydanı - Kumcular Arası),29.1971220947757999,40.8844868965090029,KORDONBOYU,KARTAL
3037,Şehit Er Adil Yıldız Parkı,28.738244649471401,41.1953249844810969,NENEHATUN,ARNAVUTKÖY
3038,Çiçekçiler Parkı,29.3169857410075991,40.8278088723834998,İSTASYON,TUZLA
3039,Ömer İnci Parkı,28.8496094329396016,40.9978013374672017,ŞİRİNEVLER,BAHÇELİEVLER
3040,Tekmek Parkı,28.975488404594401,41.0980815285711998,HAMİDİYE,KAĞITHANE
3041,Muhsin Yazıcıoğlu Parkı,28.9743623245651989,41.0826337402180997,MERKEZ,KAĞITHANE
3042,Esnafin Başöğretmeni Suat Yalkın Parkı,28.972859099867101,41.0819380459668011,MERKEZ,KAĞITHANE
3043,Park,29.0425898920137016,41.1107613377394969,REŞİTPAŞA,SARIYER
3044,Çocuk Parkı,28.7745277810766993,40.9833828033827032,FATİH,KÜÇÜKÇEKMECE
3045,Şemsibey Parkı,29.0472579332182015,41.0403027888010001,BEYLERBEYİ,ÜSKÜDAR
3046,Silivri Belediyesi Botanik Parkı,28.2073380021497009,41.0882592503150974,ALİPAŞA,SİLİVRİ
3047,Manolya Parkı,29.2170310719798998,40.9177168607518027,YAKACIK ÇARŞI,KARTAL
3048,Mimar Sinan Parkı,28.7282943617253999,41.1986348532930009,NENEHATUN,ARNAVUTKÖY
3049,Libadiye Cad. Parkı,28.8640455177175994,41.0980391266057978,UĞUR MUMCU,SULTANGAZİ
